x-axis,1,2,3
second,Volt,Volt,Volt
+1.11442500E-03,+57.51570314E-03,+101.27210990E-03,+111.91281286E-03
+1.11448000E-03,+57.51570314E-03,+101.27210990E-03,+111.91281286E-03
+1.11453500E-03,+57.51570314E-03,+101.27210990E-03,+111.91281286E-03
+1.11459000E-03,+57.51570314E-03,+101.27210990E-03,+111.91281286E-03
+1.11464500E-03,+57.51570314E-03,+101.27210990E-03,+111.91281286E-03
+1.11470000E-03,+57.51570314E-03,+101.27210990E-03,+111.28467217E-03
+1.11475500E-03,+57.51570314E-03,+101.27210990E-03,+110.40527519E-03
+1.11481000E-03,+57.51570314E-03,+101.77462245E-03,+111.91281286E-03
+1.11486500E-03,+57.51570314E-03,+102.65401943E-03,+111.91281286E-03
+1.11492000E-03,+57.51570314E-03,+101.27210990E-03,+111.91281286E-03
+1.11497500E-03,+57.51570314E-03,+101.27210990E-03,+111.91281286E-03
+1.11503000E-03,+57.51570314E-03,+101.27210990E-03,+111.91281286E-03
+1.11508500E-03,+57.51570314E-03,+101.27210990E-03,+111.91281286E-03
+1.11514000E-03,+57.51570314E-03,+101.27210990E-03,+111.91281286E-03
+1.11519500E-03,+57.51570314E-03,+101.27210990E-03,+111.91281286E-03
+1.11525000E-03,+57.51570314E-03,+101.27210990E-03,+111.91281286E-03
+1.11530500E-03,+57.51570314E-03,+101.77462245E-03,+111.91281286E-03
+1.11536000E-03,+57.51570314E-03,+102.65401943E-03,+111.91281286E-03
+1.11541500E-03,+57.51570314E-03,+101.27210990E-03,+111.91281286E-03
+1.11547000E-03,+56.88756244E-03,+101.27210990E-03,+111.91281286E-03
+1.11552500E-03,+56.00816547E-03,+101.27210990E-03,+111.91281286E-03
+1.11558000E-03,+56.88756244E-03,+101.77462245E-03,+111.28467217E-03
+1.11563500E-03,+56.00816547E-03,+102.65401943E-03,+109.90276263E-03
+1.11569000E-03,+57.51570314E-03,+101.27210990E-03,+110.40527519E-03
+1.11574500E-03,+57.51570314E-03,+101.27210990E-03,+111.28467217E-03
+1.11580000E-03,+57.51570314E-03,+101.27210990E-03,+110.40527519E-03
+1.11585500E-03,+57.51570314E-03,+101.27210990E-03,+111.91281286E-03
+1.11591000E-03,+57.51570314E-03,+101.27210990E-03,+111.28467217E-03
+1.11596500E-03,+57.51570314E-03,+101.27210990E-03,+110.40527519E-03
+1.11602000E-03,+57.51570314E-03,+101.27210990E-03,+111.91281286E-03
+1.11607500E-03,+57.51570314E-03,+101.27210990E-03,+111.28467217E-03
+1.11613000E-03,+57.51570314E-03,+101.27210990E-03,+110.40527519E-03
+1.11618500E-03,+57.51570314E-03,+101.77462245E-03,+111.28467217E-03
+1.11624000E-03,+57.51570314E-03,+102.65401943E-03,+109.90276263E-03
+1.11629500E-03,+57.51570314E-03,+101.27210990E-03,+110.40527519E-03
+1.11635000E-03,+57.51570314E-03,+101.27210990E-03,+111.91281286E-03
+1.11640500E-03,+57.51570314E-03,+101.27210990E-03,+111.91281286E-03
+1.11646000E-03,+57.51570314E-03,+101.27210990E-03,+111.91281286E-03
+1.11651500E-03,+57.51570314E-03,+101.27210990E-03,+111.91281286E-03
+1.11657000E-03,+56.88756244E-03,+101.27210990E-03,+111.91281286E-03
+1.11662500E-03,+56.51067803E-03,+101.77462245E-03,+111.91281286E-03
+1.11668000E-03,+59.52575337E-03,+102.65401943E-03,+111.91281286E-03
+1.11673500E-03,+59.52575337E-03,+101.77462245E-03,+111.91281286E-03
+1.11679000E-03,+58.89761267E-03,+102.65401943E-03,+111.91281286E-03
+1.11684500E-03,+57.51570314E-03,+101.77462245E-03,+111.28467217E-03
+1.11690000E-03,+57.51570314E-03,+103.28216013E-03,+110.40527519E-03
+1.11695500E-03,+58.01821570E-03,+102.65401943E-03,+111.91281286E-03
+1.11701000E-03,+59.52575337E-03,+101.27210990E-03,+111.91281286E-03
+1.11706500E-03,+59.52575337E-03,+101.27210990E-03,+111.28467217E-03
+1.11712000E-03,+59.52575337E-03,+101.77462245E-03,+110.40527519E-03
+1.11717500E-03,+59.52575337E-03,+103.28216013E-03,+111.28467217E-03
+1.11723000E-03,+59.52575337E-03,+103.28216013E-03,+110.40527519E-03
+1.11728500E-03,+59.52575337E-03,+102.65401943E-03,+111.91281286E-03
+1.11734000E-03,+58.89761267E-03,+101.77462245E-03,+111.91281286E-03
+1.11739500E-03,+57.51570314E-03,+102.65401943E-03,+112.41532542E-03
+1.11745000E-03,+58.01821570E-03,+101.27210990E-03,+113.29472240E-03
+1.11750500E-03,+59.52575337E-03,+101.27210990E-03,+111.91281286E-03
+1.11756000E-03,+58.89761267E-03,+101.77462245E-03,+111.91281286E-03
+1.11761500E-03,+58.01821570E-03,+102.65401943E-03,+111.91281286E-03
+1.11767000E-03,+59.52575337E-03,+101.27210990E-03,+112.41532542E-03
+1.11772500E-03,+59.52575337E-03,+101.27210990E-03,+113.29472240E-03
+1.11778000E-03,+59.52575337E-03,+101.27210990E-03,+111.91281286E-03
+1.11783500E-03,+58.89761267E-03,+101.27210990E-03,+112.41532542E-03
+1.11789000E-03,+57.51570314E-03,+101.27210990E-03,+113.29472240E-03
+1.11794500E-03,+58.01821570E-03,+101.27210990E-03,+111.91281286E-03
+1.11800000E-03,+58.89761267E-03,+101.27210990E-03,+111.91281286E-03
+1.11805500E-03,+57.51570314E-03,+101.27210990E-03,+111.91281286E-03
+1.11811000E-03,+57.51570314E-03,+101.27210990E-03,+111.91281286E-03
+1.11816500E-03,+57.51570314E-03,+101.27210990E-03,+111.91281286E-03
+1.11822000E-03,+57.51570314E-03,+101.27210990E-03,+112.41532542E-03
+1.11827500E-03,+58.01821570E-03,+101.27210990E-03,+113.29472240E-03
+1.11833000E-03,+58.89761267E-03,+101.27210990E-03,+111.91281286E-03
+1.11838500E-03,+58.01821570E-03,+101.27210990E-03,+111.91281286E-03
+1.11844000E-03,+58.89761267E-03,+101.27210990E-03,+111.91281286E-03
+1.11849500E-03,+58.01821570E-03,+101.27210990E-03,+111.91281286E-03
+1.11855000E-03,+59.52575337E-03,+101.27210990E-03,+111.91281286E-03
+1.11860500E-03,+59.52575337E-03,+101.27210990E-03,+111.91281286E-03
+1.11866000E-03,+59.52575337E-03,+101.27210990E-03,+111.91281286E-03
+1.11871500E-03,+59.52575337E-03,+101.27210990E-03,+112.41532542E-03
+1.11877000E-03,+59.52575337E-03,+101.27210990E-03,+113.29472240E-03
+1.11882500E-03,+59.52575337E-03,+101.77462245E-03,+111.91281286E-03
+1.11888000E-03,+59.52575337E-03,+102.65401943E-03,+111.91281286E-03
+1.11893500E-03,+59.52575337E-03,+101.27210990E-03,+111.91281286E-03
+1.11899000E-03,+59.52575337E-03,+100.64396920E-03,+111.91281286E-03
+1.11904500E-03,+59.52575337E-03,+99.76457222E-03,+112.41532542E-03
+1.11910000E-03,+59.52575337E-03,+101.27210990E-03,+113.29472240E-03
+1.11915500E-03,+59.52575337E-03,+101.27210990E-03,+111.91281286E-03
+1.11921000E-03,+59.52575337E-03,+101.27210990E-03,+111.28467217E-03
+1.11926500E-03,+59.52575337E-03,+101.77462245E-03,+110.40527519E-03
+1.11932000E-03,+59.52575337E-03,+102.65401943E-03,+111.91281286E-03
+1.11937500E-03,+59.52575337E-03,+101.27210990E-03,+111.91281286E-03
+1.11943000E-03,+59.52575337E-03,+101.27210990E-03,+111.91281286E-03
+1.11948500E-03,+60.02826593E-03,+101.27210990E-03,+111.91281286E-03
+1.11954000E-03,+61.53580360E-03,+101.27210990E-03,+111.91281286E-03
+1.11959500E-03,+60.90766290E-03,+101.27210990E-03,+111.91281286E-03
+1.11965000E-03,+59.52575337E-03,+101.27210990E-03,+111.91281286E-03
+1.11970500E-03,+59.52575337E-03,+101.27210990E-03,+111.91281286E-03
+1.11976000E-03,+59.52575337E-03,+101.27210990E-03,+111.91281286E-03
+1.11981500E-03,+59.52575337E-03,+101.27210990E-03,+111.91281286E-03
+1.11987000E-03,+59.52575337E-03,+101.27210990E-03,+111.91281286E-03
+1.11992500E-03,+59.52575337E-03,+101.27210990E-03,+111.91281286E-03
+1.11998000E-03,+59.52575337E-03,+101.77462245E-03,+111.91281286E-03
+1.12003500E-03,+59.52575337E-03,+102.65401943E-03,+111.28467217E-03
+1.12009000E-03,+59.52575337E-03,+101.77462245E-03,+110.40527519E-03
+1.12014500E-03,+59.52575337E-03,+102.65401943E-03,+111.28467217E-03
+1.12020000E-03,+59.52575337E-03,+101.77462245E-03,+109.90276263E-03
+1.12025500E-03,+59.52575337E-03,+103.28216013E-03,+110.40527519E-03
+1.12031000E-03,+59.52575337E-03,+102.65401943E-03,+111.28467217E-03
+1.12036500E-03,+59.52575337E-03,+101.77462245E-03,+110.40527519E-03
+1.12042000E-03,+59.52575337E-03,+103.28216013E-03,+111.91281286E-03
+1.12047500E-03,+59.52575337E-03,+102.65401943E-03,+111.91281286E-03
+1.12053000E-03,+59.52575337E-03,+101.77462245E-03,+111.91281286E-03
+1.12058500E-03,+60.02826593E-03,+102.65401943E-03,+111.28467217E-03
+1.12064000E-03,+61.53580360E-03,+101.27210990E-03,+109.90276263E-03
+1.12069500E-03,+61.53580360E-03,+101.27210990E-03,+110.40527519E-03
+1.12075000E-03,+61.53580360E-03,+101.27210990E-03,+111.91281286E-03
+1.12080500E-03,+61.53580360E-03,+101.77462245E-03,+111.91281286E-03
+1.12086000E-03,+61.53580360E-03,+102.65401943E-03,+111.91281286E-03
+1.12091500E-03,+60.90766290E-03,+101.27210990E-03,+111.91281286E-03
+1.12097000E-03,+59.52575337E-03,+101.77462245E-03,+111.91281286E-03
+1.12102500E-03,+60.02826593E-03,+102.65401943E-03,+111.28467217E-03
+1.12108000E-03,+61.53580360E-03,+101.27210990E-03,+110.40527519E-03
+1.12113500E-03,+61.53580360E-03,+101.27210990E-03,+111.91281286E-03
+1.12119000E-03,+61.53580360E-03,+101.27210990E-03,+111.91281286E-03
+1.12124500E-03,+61.53580360E-03,+101.27210990E-03,+111.91281286E-03
+1.12130000E-03,+61.53580360E-03,+101.27210990E-03,+111.91281286E-03
+1.12135500E-03,+61.53580360E-03,+101.27210990E-03,+111.91281286E-03
+1.12141000E-03,+61.53580360E-03,+101.27210990E-03,+111.91281286E-03
+1.12146500E-03,+62.03831616E-03,+101.27210990E-03,+111.91281286E-03
+1.12152000E-03,+63.54585383E-03,+100.64396920E-03,+111.91281286E-03
+1.12157500E-03,+63.54585383E-03,+99.76457222E-03,+111.91281286E-03
+1.12163000E-03,+62.91771313E-03,+101.27210990E-03,+111.91281286E-03
+1.12168500E-03,+61.53580360E-03,+100.64396920E-03,+111.91281286E-03
+1.12174000E-03,+61.53580360E-03,+99.26205967E-03,+111.91281286E-03
+1.12179500E-03,+61.53580360E-03,+99.76457222E-03,+111.91281286E-03
+1.12185000E-03,+61.53580360E-03,+101.27210990E-03,+111.91281286E-03
+1.12190500E-03,+61.53580360E-03,+100.64396920E-03,+111.91281286E-03
+1.12196000E-03,+61.53580360E-03,+99.76457222E-03,+111.91281286E-03
+1.12201500E-03,+62.03831616E-03,+101.27210990E-03,+111.91281286E-03
+1.12207000E-03,+63.54585383E-03,+101.27210990E-03,+111.91281286E-03
+1.12212500E-03,+63.54585383E-03,+101.27210990E-03,+111.91281286E-03
+1.12218000E-03,+63.54585383E-03,+101.27210990E-03,+111.91281286E-03
+1.12223500E-03,+62.91771313E-03,+101.27210990E-03,+111.91281286E-03
+1.12229000E-03,+61.53580360E-03,+101.27210990E-03,+111.91281286E-03
+1.12234500E-03,+62.03831616E-03,+100.64396920E-03,+111.91281286E-03
+1.12240000E-03,+63.54585383E-03,+99.76457222E-03,+111.91281286E-03
+1.12245500E-03,+62.91771313E-03,+101.27210990E-03,+111.91281286E-03
+1.12251000E-03,+61.53580360E-03,+101.27210990E-03,+111.91281286E-03
+1.12256500E-03,+60.90766290E-03,+101.27210990E-03,+111.91281286E-03
+1.12262000E-03,+60.02826593E-03,+101.27210990E-03,+111.91281286E-03
+1.12267500E-03,+61.53580360E-03,+101.27210990E-03,+111.91281286E-03
+1.12273000E-03,+61.53580360E-03,+101.27210990E-03,+111.91281286E-03
+1.12278500E-03,+62.03831616E-03,+101.27210990E-03,+111.91281286E-03
+1.12284000E-03,+62.91771313E-03,+101.27210990E-03,+111.91281286E-03
+1.12289500E-03,+61.53580360E-03,+100.64396920E-03,+112.41532542E-03
+1.12295000E-03,+61.53580360E-03,+99.76457222E-03,+113.29472240E-03
+1.12300500E-03,+61.53580360E-03,+101.27210990E-03,+111.91281286E-03
+1.12306000E-03,+61.53580360E-03,+101.27210990E-03,+111.91281286E-03
+1.12311500E-03,+61.53580360E-03,+101.27210990E-03,+111.91281286E-03
+1.12317000E-03,+61.53580360E-03,+101.27210990E-03,+111.91281286E-03
+1.12322500E-03,+61.53580360E-03,+100.64396920E-03,+111.91281286E-03
+1.12328000E-03,+61.53580360E-03,+99.76457222E-03,+112.41532542E-03
+1.12333500E-03,+61.53580360E-03,+101.27210990E-03,+113.29472240E-03
+1.12339000E-03,+62.03831616E-03,+101.27210990E-03,+111.91281286E-03
+1.12344500E-03,+62.91771313E-03,+101.27210990E-03,+111.91281286E-03
+1.12350000E-03,+62.03831616E-03,+100.64396920E-03,+112.41532542E-03
+1.12355500E-03,+63.54585383E-03,+99.76457222E-03,+113.92286309E-03
+1.12361000E-03,+62.91771313E-03,+101.27210990E-03,+113.29472240E-03
+1.12366500E-03,+62.03831616E-03,+101.27210990E-03,+111.91281286E-03
+1.12372000E-03,+63.54585383E-03,+101.27210990E-03,+112.41532542E-03
+1.12377500E-03,+63.54585383E-03,+101.27210990E-03,+113.92286309E-03
+1.12383000E-03,+63.54585383E-03,+101.27210990E-03,+113.29472240E-03
+1.12388500E-03,+63.54585383E-03,+101.27210990E-03,+111.91281286E-03
+1.12394000E-03,+62.91771313E-03,+100.64396920E-03,+111.91281286E-03
+1.12399500E-03,+61.53580360E-03,+99.76457222E-03,+111.91281286E-03
+1.12405000E-03,+62.03831616E-03,+101.27210990E-03,+112.41532542E-03
+1.12410500E-03,+62.91771313E-03,+101.27210990E-03,+113.29472240E-03
+1.12416000E-03,+61.53580360E-03,+101.27210990E-03,+112.41532542E-03
+1.12421500E-03,+62.03831616E-03,+101.27210990E-03,+113.29472240E-03
+1.12427000E-03,+63.54585383E-03,+101.27210990E-03,+112.41532542E-03
+1.12432500E-03,+63.54585383E-03,+101.27210990E-03,+113.29472240E-03
+1.12438000E-03,+62.91771313E-03,+101.27210990E-03,+112.41532542E-03
+1.12443500E-03,+61.53580360E-03,+101.27210990E-03,+113.92286309E-03
+1.12449000E-03,+61.53580360E-03,+101.77462245E-03,+113.29472240E-03
+1.12454500E-03,+61.53580360E-03,+102.65401943E-03,+112.41532542E-03
+1.12460000E-03,+62.03831616E-03,+101.27210990E-03,+113.29472240E-03
+1.12465500E-03,+63.54585383E-03,+101.77462245E-03,+111.91281286E-03
+1.12471000E-03,+63.54585383E-03,+103.28216013E-03,+112.41532542E-03
+1.12476500E-03,+63.54585383E-03,+102.65401943E-03,+113.29472240E-03
+1.12482000E-03,+62.91771313E-03,+101.27210990E-03,+112.41532542E-03
+1.12487500E-03,+61.53580360E-03,+101.27210990E-03,+113.29472240E-03
+1.12493000E-03,+62.03831616E-03,+101.27210990E-03,+111.91281286E-03
+1.12498500E-03,+63.54585383E-03,+101.27210990E-03,+112.41532542E-03
+1.12504000E-03,+62.91771313E-03,+101.77462245E-03,+113.29472240E-03
+1.12509500E-03,+62.03831616E-03,+102.65401943E-03,+111.28467217E-03
+1.12515000E-03,+63.54585383E-03,+101.27210990E-03,+110.40527519E-03
+1.12520500E-03,+63.54585383E-03,+101.27210990E-03,+111.91281286E-03
+1.12526000E-03,+63.54585383E-03,+101.27210990E-03,+111.91281286E-03
+1.12531500E-03,+63.54585383E-03,+101.27210990E-03,+111.91281286E-03
+1.12537000E-03,+63.54585383E-03,+101.77462245E-03,+111.91281286E-03
+1.12542500E-03,+63.54585383E-03,+102.65401943E-03,+111.91281286E-03
+1.12548000E-03,+63.54585383E-03,+101.27210990E-03,+111.91281286E-03
+1.12553500E-03,+63.54585383E-03,+101.27210990E-03,+111.91281286E-03
+1.12559000E-03,+63.54585383E-03,+101.27210990E-03,+111.91281286E-03
+1.12564500E-03,+63.54585383E-03,+101.27210990E-03,+111.91281286E-03
+1.12570000E-03,+63.54585383E-03,+101.27210990E-03,+111.91281286E-03
+1.12575500E-03,+63.54585383E-03,+101.27210990E-03,+111.91281286E-03
+1.12581000E-03,+63.54585383E-03,+101.27210990E-03,+111.91281286E-03
+1.12586500E-03,+63.54585383E-03,+101.27210990E-03,+111.91281286E-03
+1.12592000E-03,+63.54585383E-03,+101.27210990E-03,+111.91281286E-03
+1.12597500E-03,+63.54585383E-03,+101.27210990E-03,+111.91281286E-03
+1.12603000E-03,+63.54585383E-03,+101.27210990E-03,+111.91281286E-03
+1.12608500E-03,+63.54585383E-03,+101.27210990E-03,+111.28467217E-03
+1.12614000E-03,+63.54585383E-03,+101.27210990E-03,+109.90276263E-03
+1.12619500E-03,+63.54585383E-03,+101.27210990E-03,+110.40527519E-03
+1.12625000E-03,+63.54585383E-03,+101.27210990E-03,+111.28467217E-03
+1.12630500E-03,+63.54585383E-03,+101.27210990E-03,+109.90276263E-03
+1.12636000E-03,+64.04836639E-03,+101.27210990E-03,+110.40527519E-03
+1.12641500E-03,+64.92776336E-03,+100.64396920E-03,+111.91281286E-03
+1.12647000E-03,+64.04836639E-03,+99.76457222E-03,+111.91281286E-03
+1.12652500E-03,+65.55590406E-03,+100.64396920E-03,+111.91281286E-03
+1.12658000E-03,+64.92776336E-03,+99.76457222E-03,+111.91281286E-03
+1.12663500E-03,+63.54585383E-03,+101.27210990E-03,+111.28467217E-03
+1.12669000E-03,+63.54585383E-03,+101.27210990E-03,+110.40527519E-03
+1.12674500E-03,+63.54585383E-03,+101.27210990E-03,+111.91281286E-03
+1.12680000E-03,+64.04836639E-03,+101.27210990E-03,+111.91281286E-03
+1.12685500E-03,+65.55590406E-03,+101.27210990E-03,+111.91281286E-03
+1.12691000E-03,+65.55590406E-03,+101.27210990E-03,+111.28467217E-03
+1.12696500E-03,+64.92776336E-03,+101.27210990E-03,+110.40527519E-03
+1.12702000E-03,+64.04836639E-03,+101.27210990E-03,+111.91281286E-03
+1.12707500E-03,+64.92776336E-03,+101.27210990E-03,+111.91281286E-03
+1.12713000E-03,+64.04836639E-03,+101.27210990E-03,+111.91281286E-03
+1.12718500E-03,+65.55590406E-03,+101.27210990E-03,+111.91281286E-03
+1.12724000E-03,+65.55590406E-03,+101.27210990E-03,+111.91281286E-03
+1.12729500E-03,+65.55590406E-03,+101.27210990E-03,+112.41532542E-03
+1.12735000E-03,+65.55590406E-03,+101.27210990E-03,+113.29472240E-03
+1.12740500E-03,+65.55590406E-03,+101.77462245E-03,+111.91281286E-03
+1.12746000E-03,+65.55590406E-03,+102.65401943E-03,+112.41532542E-03
+1.12751500E-03,+65.55590406E-03,+101.27210990E-03,+112.79220984E-03
+1.12757000E-03,+64.92776336E-03,+101.27210990E-03,+110.40527519E-03
+1.12762500E-03,+64.04836639E-03,+101.27210990E-03,+111.91281286E-03
+1.12768000E-03,+65.55590406E-03,+101.27210990E-03,+111.91281286E-03
+1.12773500E-03,+65.55590406E-03,+101.27210990E-03,+111.91281286E-03
+1.12779000E-03,+65.55590406E-03,+101.27210990E-03,+111.91281286E-03
+1.12784500E-03,+65.55590406E-03,+100.64396920E-03,+111.91281286E-03
+1.12790000E-03,+65.55590406E-03,+99.26205967E-03,+111.91281286E-03
+1.12795500E-03,+65.55590406E-03,+99.76457222E-03,+111.91281286E-03
+1.12801000E-03,+65.55590406E-03,+101.27210990E-03,+111.91281286E-03
+1.12806500E-03,+65.55590406E-03,+100.64396920E-03,+111.91281286E-03
+1.12812000E-03,+65.55590406E-03,+99.76457222E-03,+111.91281286E-03
+1.12817500E-03,+65.55590406E-03,+101.27210990E-03,+111.91281286E-03
+1.12823000E-03,+66.05841662E-03,+101.27210990E-03,+111.91281286E-03
+1.12828500E-03,+66.93781359E-03,+101.77462245E-03,+111.91281286E-03
+1.12834000E-03,+65.55590406E-03,+102.65401943E-03,+111.91281286E-03
+1.12839500E-03,+66.05841662E-03,+101.27210990E-03,+112.41532542E-03
+1.12845000E-03,+67.56595429E-03,+101.27210990E-03,+113.29472240E-03
+1.12850500E-03,+67.56595429E-03,+101.27210990E-03,+111.91281286E-03
+1.12856000E-03,+66.93781359E-03,+101.27210990E-03,+112.41532542E-03
+1.12861500E-03,+65.55590406E-03,+101.27210990E-03,+113.29472240E-03
+1.12867000E-03,+66.05841662E-03,+101.27210990E-03,+111.91281286E-03
+1.12872500E-03,+67.56595429E-03,+101.27210990E-03,+111.91281286E-03
+1.12878000E-03,+67.56595429E-03,+101.27210990E-03,+111.91281286E-03
+1.12883500E-03,+67.56595429E-03,+101.27210990E-03,+112.41532542E-03
+1.12889000E-03,+66.93781359E-03,+101.27210990E-03,+113.29472240E-03
+1.12894500E-03,+66.05841662E-03,+100.64396920E-03,+111.91281286E-03
+1.12900000E-03,+66.93781359E-03,+99.26205967E-03,+112.41532542E-03
+1.12905500E-03,+66.05841662E-03,+99.26205967E-03,+113.92286309E-03
+1.12911000E-03,+67.56595429E-03,+99.26205967E-03,+113.92286309E-03
+1.12916500E-03,+67.56595429E-03,+99.76457222E-03,+113.29472240E-03
+1.12922000E-03,+66.93781359E-03,+101.27210990E-03,+111.91281286E-03
+1.12927500E-03,+66.05841662E-03,+100.64396920E-03,+111.91281286E-03
+1.12933000E-03,+66.93781359E-03,+99.26205967E-03,+111.91281286E-03
+1.12938500E-03,+66.05841662E-03,+99.76457222E-03,+112.41532542E-03
+1.12944000E-03,+67.56595429E-03,+101.27210990E-03,+113.29472240E-03
+1.12949500E-03,+67.56595429E-03,+100.64396920E-03,+111.91281286E-03
+1.12955000E-03,+66.93781359E-03,+99.76457222E-03,+111.91281286E-03
+1.12960500E-03,+65.55590406E-03,+100.64396920E-03,+111.91281286E-03
+1.12966000E-03,+66.05841662E-03,+99.26205967E-03,+112.41532542E-03
+1.12971500E-03,+67.56595429E-03,+99.76457222E-03,+113.92286309E-03
+1.12977000E-03,+66.93781359E-03,+100.64396920E-03,+113.92286309E-03
+1.12982500E-03,+66.05841662E-03,+99.26205967E-03,+113.92286309E-03
+1.12988000E-03,+66.93781359E-03,+99.26205967E-03,+113.92286309E-03
+1.12993500E-03,+65.55590406E-03,+99.26205967E-03,+113.92286309E-03
+1.12999000E-03,+65.55590406E-03,+99.26205967E-03,+113.92286309E-03
+1.13004500E-03,+65.55590406E-03,+99.26205967E-03,+113.29472240E-03
+1.13010000E-03,+65.55590406E-03,+99.26205967E-03,+111.91281286E-03
+1.13015500E-03,+65.55590406E-03,+99.26205967E-03,+112.41532542E-03
+1.13021000E-03,+65.55590406E-03,+99.76457222E-03,+113.29472240E-03
+1.13026500E-03,+65.55590406E-03,+101.27210990E-03,+112.41532542E-03
+1.13032000E-03,+65.55590406E-03,+100.64396920E-03,+113.92286309E-03
+1.13037500E-03,+65.55590406E-03,+99.76457222E-03,+113.29472240E-03
+1.13043000E-03,+65.55590406E-03,+101.27210990E-03,+111.91281286E-03
+1.13048500E-03,+65.55590406E-03,+101.27210990E-03,+111.91281286E-03
+1.13054000E-03,+65.55590406E-03,+101.27210990E-03,+112.41532542E-03
+1.13059500E-03,+65.55590406E-03,+101.27210990E-03,+113.29472240E-03
+1.13065000E-03,+65.55590406E-03,+101.27210990E-03,+111.91281286E-03
+1.13070500E-03,+65.55590406E-03,+100.64396920E-03,+112.41532542E-03
+1.13076000E-03,+65.55590406E-03,+99.26205967E-03,+113.29472240E-03
+1.13081500E-03,+65.55590406E-03,+99.76457222E-03,+112.41532542E-03
+1.13087000E-03,+65.55590406E-03,+101.27210990E-03,+113.29472240E-03
+1.13092500E-03,+65.55590406E-03,+101.27210990E-03,+112.41532542E-03
+1.13098000E-03,+66.05841662E-03,+101.27210990E-03,+113.29472240E-03
+1.13103500E-03,+67.56595429E-03,+101.27210990E-03,+112.41532542E-03
+1.13109000E-03,+66.93781359E-03,+101.27210990E-03,+113.29472240E-03
+1.13114500E-03,+65.55590406E-03,+100.64396920E-03,+112.41532542E-03
+1.13120000E-03,+66.05841662E-03,+99.76457222E-03,+113.29472240E-03
+1.13125500E-03,+66.93781359E-03,+101.27210990E-03,+111.91281286E-03
+1.13131000E-03,+66.05841662E-03,+101.27210990E-03,+112.41532542E-03
+1.13136500E-03,+67.56595429E-03,+101.27210990E-03,+113.92286309E-03
+1.13142000E-03,+67.56595429E-03,+101.27210990E-03,+113.29472240E-03
+1.13147500E-03,+67.56595429E-03,+101.27210990E-03,+111.91281286E-03
+1.13153000E-03,+66.93781359E-03,+101.27210990E-03,+111.91281286E-03
+1.13158500E-03,+65.55590406E-03,+101.77462245E-03,+112.41532542E-03
+1.13164000E-03,+66.05841662E-03,+102.65401943E-03,+113.29472240E-03
+1.13169500E-03,+67.56595429E-03,+101.27210990E-03,+111.91281286E-03
+1.13175000E-03,+67.56595429E-03,+101.27210990E-03,+111.91281286E-03
+1.13180500E-03,+67.56595429E-03,+101.27210990E-03,+111.91281286E-03
+1.13186000E-03,+66.93781359E-03,+102.27713501E-03,+111.91281286E-03
+1.13191500E-03,+66.05841662E-03,+104.16155710E-03,+111.91281286E-03
+1.13197000E-03,+66.93781359E-03,+101.27210990E-03,+112.41532542E-03
+1.13202500E-03,+66.05841662E-03,+101.27210990E-03,+113.29472240E-03
+1.13208000E-03,+67.56595429E-03,+101.27210990E-03,+111.91281286E-03
+1.13213500E-03,+66.93781359E-03,+101.27210990E-03,+111.91281286E-03
+1.13219000E-03,+65.55590406E-03,+101.77462245E-03,+111.91281286E-03
+1.13224500E-03,+66.05841662E-03,+102.65401943E-03,+112.41532542E-03
+1.13230000E-03,+67.56595429E-03,+101.27210990E-03,+113.29472240E-03
+1.13235500E-03,+67.56595429E-03,+101.27210990E-03,+111.91281286E-03
+1.13241000E-03,+67.56595429E-03,+101.27210990E-03,+112.41532542E-03
+1.13246500E-03,+68.06846685E-03,+101.27210990E-03,+113.29472240E-03
+1.13252000E-03,+68.94786382E-03,+101.27210990E-03,+111.91281286E-03
+1.13257500E-03,+67.56595429E-03,+101.27210990E-03,+111.91281286E-03
+1.13263000E-03,+67.56595429E-03,+101.27210990E-03,+111.91281286E-03
+1.13268500E-03,+67.56595429E-03,+101.27210990E-03,+111.91281286E-03
+1.13274000E-03,+67.56595429E-03,+101.27210990E-03,+111.91281286E-03
+1.13279500E-03,+67.56595429E-03,+101.27210990E-03,+111.91281286E-03
+1.13285000E-03,+67.56595429E-03,+101.27210990E-03,+111.91281286E-03
+1.13290500E-03,+67.56595429E-03,+101.27210990E-03,+111.91281286E-03
+1.13296000E-03,+67.56595429E-03,+101.27210990E-03,+111.28467217E-03
+1.13301500E-03,+67.56595429E-03,+101.27210990E-03,+110.40527519E-03
+1.13307000E-03,+66.93781359E-03,+101.27210990E-03,+111.91281286E-03
+1.13312500E-03,+66.05841662E-03,+101.27210990E-03,+111.91281286E-03
+1.13318000E-03,+66.93781359E-03,+101.27210990E-03,+111.91281286E-03
+1.13323500E-03,+66.05841662E-03,+100.64396920E-03,+111.91281286E-03
+1.13329000E-03,+67.56595429E-03,+99.76457222E-03,+111.91281286E-03
+1.13334500E-03,+67.56595429E-03,+101.27210990E-03,+111.91281286E-03
+1.13340000E-03,+67.56595429E-03,+101.27210990E-03,+111.91281286E-03
+1.13345500E-03,+67.56595429E-03,+100.64396920E-03,+111.91281286E-03
+1.13351000E-03,+66.93781359E-03,+99.76457222E-03,+111.91281286E-03
+1.13356500E-03,+66.05841662E-03,+100.64396920E-03,+111.91281286E-03
