angle_deg,angle_folder,mass_g,pretension_N,file,file_path,velocity_mps,peak_accel_mps2,dt_s
90.0,90 deg soliton data,80.0,0.7848,80g_20260513-181044.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\80g_20260513-181044.h5,91.11063434170063,1103.5934084114958,2e-07
90.0,90 deg soliton data,80.0,0.7848,80g_20260513-181048.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\80g_20260513-181048.h5,88.07466297960595,1171.6052508967953,2e-07
90.0,90 deg soliton data,80.0,0.7848,80g_20260513-181050.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\80g_20260513-181050.h5,89.17821643567129,1186.0656903993975,2e-07
90.0,90 deg soliton data,80.0,0.7848,80g_20260513-181054.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\80g_20260513-181054.h5,90.5601364799545,1082.16374002658,2e-07
90.0,90 deg soliton data,80.0,0.7848,80g_20260513-181056.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\80g_20260513-181056.h5,89.77520963991262,1169.858475797534,2e-07
90.0,90 deg soliton data,80.0,0.7848,80g_20260513-181059.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\80g_20260513-181059.h5,89.96539792387543,1044.2796424397964,2e-07
90.0,90 deg soliton data,80.0,0.7848,80g_20260513-181102.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\80g_20260513-181102.h5,89.51029298110025,1156.9931903038157,2e-07
90.0,90 deg soliton data,80.0,0.7848,80g_20260513-181105.h5,soliton experiments\soliton exp 5_13\90 deg soliton data\80g_20260513-181105.h5,89.05976931142956,1127.1645750207178,2e-07
105.0,105 deg soliton data,140.0,1.3734000000000002,140g_20260519-211201.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\140g_20260519-211201.h5,95.9481849676156,1268.648338985738,2e-07
105.0,105 deg soliton data,140.0,1.3734000000000002,140g_20260519-211205.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\140g_20260519-211205.h5,94.09158050221565,1289.7562975628393,2e-07
105.0,105 deg soliton data,140.0,1.3734000000000002,140g_20260519-211209.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\140g_20260519-211209.h5,94.44732745199792,1278.0531808220992,2e-07
105.0,105 deg soliton data,140.0,1.3734000000000002,140g_20260519-211213.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\140g_20260519-211213.h5,94.54545454545453,1238.9652395421651,2e-07
105.0,105 deg soliton data,140.0,1.3734000000000002,140g_20260519-211216.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\140g_20260519-211216.h5,94.87637771820077,1289.3543930380672,2e-07
105.0,105 deg soliton data,140.0,1.3734000000000002,140g_20260519-211219.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\140g_20260519-211219.h5,94.92586245436256,1271.9401985172192,2e-07
105.0,105 deg soliton data,140.0,1.3734000000000002,140g_20260519-211223.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\140g_20260519-211223.h5,93.16270566727604,1190.651234130908,2e-07
105.0,105 deg soliton data,140.0,1.3734000000000002,140g_20260519-211226.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\140g_20260519-211226.h5,93.90432667502026,1278.049629250082,2e-07
105.0,105 deg soliton data,140.0,1.3734000000000002,140g_20260519-211229.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\140g_20260519-211229.h5,92.87745133775606,1287.8411091045093,2e-07
105.0,105 deg soliton data,140.0,1.3734000000000002,140g_20260519-211232.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\140g_20260519-211232.h5,93.67647058823529,1284.0959035278574,2e-07
105.0,105 deg soliton data,200.0,1.9620000000000002,200g_20260519-212508.h5,soliton experiments\soliton exp 5_13\105 deg soliton data\200g_20260519-212508.h5,97.20738593010834,1162.3991470012677,2e-07
