x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-1.125400E-03,-16.695976E-03,-8.982410E-03,-147.673395E-03,+58.913312E-03
-1.125300E-03,-21.218589E-03,-9.484923E-03,-147.673395E-03,+58.033915E-03
-1.125200E-03,-24.736177E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
-1.125100E-03,-20.716077E-03,-13.505023E-03,-147.673395E-03,+60.043965E-03
-1.125000E-03,-21.218589E-03,-13.505023E-03,-167.773897E-03,+58.913312E-03
-1.124900E-03,-20.716077E-03,-13.505023E-03,-165.261334E-03,+58.033915E-03
-1.124800E-03,-21.218589E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
-1.124700E-03,-24.736177E-03,-13.505023E-03,-167.773897E-03,+60.043965E-03
-1.124600E-03,-24.736177E-03,-13.505023E-03,-165.261334E-03,+60.043965E-03
-1.124500E-03,-20.716077E-03,-13.505023E-03,-147.673395E-03,+58.913312E-03
-1.124400E-03,-21.218589E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
-1.124300E-03,-20.716077E-03,-8.982410E-03,-147.673395E-03,+58.033915E-03
-1.124200E-03,-16.695976E-03,-9.484923E-03,-147.673395E-03,+58.033915E-03
-1.124100E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+59.038940E-03
-1.124000E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+58.913312E-03
-1.123900E-03,-16.695976E-03,-13.505023E-03,-147.673395E-03,+58.033915E-03
